0.849637181,-1456
0.797333762,-1455
0.756628088,-1454
0.732595575,-1453
0.717216505,-1452
0.722870966,-1451
0.744787789,-1450
0.778700537,-1449
0.793918372,-1448
0.73059345,-1447
0.695271642,-1446
0.726611632,-1445
0.763279406,-1444
0.815078088,-1443
0.85933515,-1442
0.874996032,-1441
0.896343622,-1440
0.909893019,-1439
0.916613038,-1438
0.896859576,-1437
0.863075816,-1436
0.866184157,-1435
0.919159158,-1434
0.968690727,-1433
0.986791173,-1432
1.010529256,-1431
1.025913934,-1430
1.019161668,-1429
0.976533786,-1428
0.92160433,-1427
0.918146879,-1426
0.970143249,-1425
1.054477868,-1424
1.108790423,-1423
1.121694877,-1422
1.192560016,-1421
1.240925081,-1420
1.296307398,-1419
1.342087086,-1418
1.294174883,-1417
1.210468381,-1416
1.101808221,-1415
1.007782643,-1414
0.967922404,-1413
0.978073235,-1412
0.911595106,-1411
0.788029768,-1410
0.80651718,-1409
0.929218856,-1408
0.981778849,-1407
0.947884327,-1406
0.893358661,-1405
0.906940305,-1404
0.993372388,-1403
1.016994102,-1402
1.005891279,-1401
1.084303646,-1400
1.085945444,-1399
1.117469103,-1398
1.129708986,-1397
1.056367829,-1396
0.977372211,-1395
0.823352978,-1394
0.85789104,-1393
0.952630261,-1392
0.95165724,-1391
0.942351844,-1390
0.893867605,-1389
0.935905225,-1388
0.990338356,-1387
0.957868314,-1386
0.908325529,-1385
0.887719622,-1384
0.874914713,-1383
0.809537192,-1382
0.760817409,-1381
0.80878289,-1380
0.892532855,-1379
0.935345807,-1378
0.951125863,-1377
0.947327714,-1376
0.914277225,-1375
0.858736476,-1374
0.837541709,-1373
0.833479974,-1372
0.834953527,-1371
0.851679966,-1370
0.920845822,-1369
0.958900222,-1368
0.948872771,-1367
0.903013167,-1366
0.8076949,-1365
0.781277503,-1364
0.833433707,-1363
0.844846381,-1362
0.792035421,-1361
0.726057823,-1360
0.771467369,-1359
0.824366659,-1358
0.79328745,-1357
0.759478453,-1356
0.730531759,-1355
0.717161825,-1354
0.735922636,-1353
0.730104135,-1352
0.744060125,-1351
0.799100343,-1350
0.847280337,-1349
0.885052926,-1348
0.960769153,-1347
1.040451775,-1346
1.077280785,-1345
1.095504611,-1344
1.106814936,-1343
1.113257349,-1342
1.131078787,-1341
1.164655045,-1340
1.216383624,-1339
1.248128806,-1338
1.247876437,-1337
1.24494896,-1336
1.279404302,-1335
1.284380172,-1334
1.22545628,-1333
1.1561376,-1332
1.097649745,-1331
1.062838283,-1330
1.111525819,-1329
1.189555426,-1328
1.200039945,-1327
1.141099228,-1326
1.08871449,-1325
1.084260182,-1324
1.097916134,-1323
1.098841486,-1322
1.125082226,-1321
1.177542675,-1320
1.195407576,-1319
1.161382664,-1318
1.146612083,-1317
1.161414911,-1316
1.161218624,-1315
1.167132464,-1314
1.19633433,-1313
1.245201329,-1312
1.223998149,-1311
1.135812103,-1310
1.064578225,-1309
1.013476362,-1308
0.948860153,-1307
0.887817766,-1306
0.899840331,-1305
0.989483106,-1304
1.083557756,-1303
1.098247018,-1302
1.051370929,-1301
1.020485202,-1300
1.045112184,-1299
1.083449798,-1298
1.10963726,-1297
1.107818803,-1296
1.082570714,-1295
1.062867726,-1294
1.039544649,-1293
1.024429165,-1292
1.022854664,-1291
1.035446462,-1290
1.049696883,-1289
1.055843463,-1288
1.073590593,-1287
1.077465855,-1286
1.071605292,-1285
1.052956645,-1284
1.033793447,-1283
1.009540812,-1282
0.999115179,-1281
1.006578283,-1280
